timestamp,distance
0,0.0076995967984867268
900,0.0079507223805372115
1800,0.008172729742823159
2700,0.0092820695279497659
3600,0.0084957985343643554
4500,0.0091098294853845362
5400,0.0087200189606265518
6300,0.0092107378498728215
7200,0.008346420515381545
8100,0.0091242375708531689
9000,0.0032533852851550967
9900,0.008361284718922779
10800,0.0095028563368422317
11700,0.0083295282194074689
12600,0.0081190415466532197
13500,0.0088745117869109876
14400,0.0079546640321237899
15300,0.028918735823961237
16200,0.005507896169412334
17100,0.0056626963229486392
18000,0.0057573119629108849
18900,0.0049877622510778987
19800,0.0039433131713723472
20700,0.0097278924885805633
21600,0.0087547603346206215
22500,0.18759370345304266
23400,0.9061216415928679
24300,0.25772866781552023
25200,0.21766220350908483
26100,0.21716460636089238
27000,0.21618209515166498
27900,0.21597709707583684
28800,0.14022841653781179
29700,0.28886570727782707
30600,0.29158874292072579
31500,0.29853484508070943
32400,0.29892719651232713
33300,0.30652695733781649
34200,0.3044674806407745
35100,0.30455660248068989
36000,0.36450821473155209
36900,1.0565367272259274
37800,1.0483252059017345
38700,0.96820070013015425
39600,0.96724897222821715
40500,0.98147703855455259
41400,1.0337623578047559
42300,1.4718456855444018
43200,1.8358943267357708
44100,1.8360822256517069
45000,1.833812681190611
45900,1.8340129150789681
46800,1.8364980261662212
47700,1.844321181215951
48600,1.3125420137377897
49500,2.036269834731689
50400,2.035762459789987
51300,2.0361656880378942
52200,2.0365783261084038
53100,2.0362693100915217
54000,2.0366579342406768
54900,2.0424406992721096
55800,2.101104435652049
56700,2.1876163384087901
57600,2.5299307165052936
58500,2.7982111243521195
59400,4.6093953699505708
60300,4.0753781309365076
61200,4.0941296943218948
62100,4.0940245165660309
63000,4.0937358502393835
63900,4.0940865158878683
64800,4.0185294345755613
65700,4.0957157540036988
66600,4.6252689892541881
67500,4.7810317197965428
68400,4.780002033905995
69300,4.7805876764516224
70200,4.7537274477041169
71100,4.6331709437736137
72000,4.0664189820029719
72900,2.1134405261667153
73800,1.8171824937987604
74700,1.8175988707410355
75600,1.8184390661108059
76500,1.8172583242579872
77400,1.817962950100946
78300,1.8182514019602853
79200,1.8188430991628397
80100,1.8179277006470964
81000,1.8186854810416904
81900,1.8355506530337333
82800,1.8189317204368283
83700,1.8212717792370843
84600,1.8194108098517026
85500,1.8211792668192026
86400,1.5709563792079697
87300,0.03608579339971895
88200,0.01484072722289001
89100,0.0041035505604912013
90000,0.0041544238584757488
90900,0.0067382649537146662
91800,0.0055797969528091802
92700,0.0066270529640016333
93600,0.0077208254336222429
94500,0.0058403581546936896
95400,0.04258630407520124
96300,0.0052174297688072722
97200,0.0055188328998043001
98100,0.0055796872194628947
99000,0.0039241826568966682
99900,0.0040456448619389457
100800,0.0033324593946620447
101700,0.0062597472096694281
102600,0.0050076287794387107
103500,0.0075680257714454552
104400,0.0045538439404553387
105300,0.0025432511072911268
106200,0.0044473177300867143
107100,0.0040548053908195415
108000,0.0090656190932553987
108900,0.0063443659197380212
109800,0.021971239541835469
110700,0.022166372312194968
111600,1.4920854392385268
112500,1.6367532362336255
113400,1.6386537982491864
114300,1.6396996186312094
115200,1.6389444349488786
116100,1.6389951591979139
117000,1.638513496022183
117900,1.6386461071251599
118800,1.6387913141959616
119700,1.6429018906843105
120600,0.60757285657738702
121500,0.64836223022391248
122400,0.88507721640420223
123300,0.88849021077191703
124200,1.4944023563136468
125100,1.6510180502879577
126000,1.6468338375410752
126900,1.6481589953576319
127800,1.6472907643111163
128700,1.6450482349857984
129600,1.6476098254578162
130500,1.1546208080410247
131400,0.67359230258609615
132300,1.6451621234143188
133200,1.6449033960468098
134100,1.6455656916511354
135000,1.6453874028341369
135900,1.6446701519707123
136800,1.6455949711235696
137700,1.6451044452813239
138600,1.6439244970873508
139500,1.6448000003446437
140400,1.6448511555016734
141300,1.6447610264404831
142200,1.6436621278080845
143100,1.6475896093182929
144000,1.6461274036194005
144900,1.652757675961571
145800,1.6482596245712022
146700,1.7426817491435391
147600,1.7414329377680642
148500,1.7424282363056673
149400,1.7425077173297847
150300,1.7436597998390333
151200,2.3460885594575105
152100,2.343918691723692
153000,2.3438912160964911
153900,2.3452390782541981
154800,2.3441427180282046
155700,2.3422865133702122
156600,0.52674338261773368
157500,0.52590588622133982
158400,0.52648894815094271
159300,0.52724638248835776
160200,0.52705015295444113
161100,0.52683753943933698
162000,0.52616728316549521
162900,0.0057882298718960144
163800,0.0044047640149059005
164700,0.0047257786499384667
165600,0.0057054096864681009
166500,0.0045804091308450029
167400,0.0037369583090485887
168300,0.0045513780954041204
169200,0.002484946348326265
170100,0.0054607693086828933
171000,0.003934442693598765
171900,0.0057500060453174913
172800,0.0041490920155524127
173700,0.0022858197737385434
174600,0.0034567033928814884
175500,0.0056320053396583872
176400,0.0021101534048133547
177300,0.0073944639679962964
178200,0.0036801139922769729
179100,0.0098549923189729383
180000,0.0043442726456576998
180900,0.017691060510965043
181800,0.012300071359441226
182700,0.0095792295736377726
183600,0.010828192190035765
184500,0.0035283695780993149
185400,0.0037733729627785605
186300,0.0032655472069472776
187200,0.0031820303413056632
188100,0.0011816744805310459
189000,0.0021053001709181547
189900,0.0033069871286658076
190800,0.0021064459260282252
191700,0.0023695471279271212
192600,0.014965063014606598
193500,0.0028356630623422086
194400,0.0023355076844843417
195300,0.0021495135087279934
196200,0.0023282429407125381
197100,0.0017762605541156444
198000,0.0029075315685406894
198900,0.0018125454507669924
199800,0.002541402335200425
200700,0.0032480563165593096
201600,0.0076736641945552376
202500,0.0058414614809671594
203400,0.89657985610489765
204300,3.7463781390523039
205200,1.9596119058976091
206100,1.8987708299556445
207000,1.9025586261485929
207900,1.8964270778180112
208800,1.9087580001677984
209700,3.0076140960215185
210600,4.7377788666997276
211500,4.8832863561691564
212400,5.0440863077734166
213300,5.0628713727736976
214200,3.2008379098549149
215100,2.8661357145297819
216000,2.8425089745048044
216900,2.8388372841969129
217800,2.8392434620537319
218700,2.8389981366674695
219600,2.835812070063195
220500,2.8729982528108557
221400,2.8793517959933315
222300,2.8628190787757797
223200,1.1852527819910825
224100,1.8548428627551994
225000,2.1624402619945529
225900,2.1582907670168932
226800,2.3437551921692998
227700,2.345334700508932
228600,2.343223836969345
229500,2.3432282132033668
230400,2.3439996586110632
231300,0.72909696413722869
232200,0.52759722241309082
233100,0.021594567579292616
234000,0.021373331834840699
234900,0.021777018567231753
235800,0.020103663782320581
236700,0.0070819032826976106
237600,0.0030948034146667499
238500,0.0082285450030553202
239400,2.7041716381574581
240300,8.6034957167189994
241200,8.5396726394435731
242100,8.3713927649296735
243000,6.247915639600488
243900,2.5628985211659794
244800,2.1607012126932168
245700,1.9438079463264277
246600,1.9439310662039881
247500,1.818911438454182
248400,1.8177673003871329
249300,1.8185206279440442
250200,0.0037186767861943273
251100,0.0040034047969296927
252000,0.0047502656111410649
252900,0.0042779348368885417
253800,0.0066703600730579349
254700,0.00565377623957556
255600,0.0051840545690364564
256500,0.0043155701231479722
257400,0.0062694593566089444
258300,0.0051423205731349836
259200,0.0056385389002341973
260100,0.0052010808028413978
261000,0.0051351348319531639
261900,0.017960347149403519
262800,0.020332077126592636
263700,0.015815727742091945
264600,0.019833554292249419
265500,0.022703148434144983
266400,0.017936688520447084
267300,0.0140852089553689
268200,0.014106065566790107
269100,0.028290547995183307
270000,0.034306584212415094
270900,0.031045062908900418
271800,0.020775931163751947
272700,0.013347669209171614
273600,0.010800061542105843
274500,0.011273670963692518
275400,0.028679769090640878
276300,0.021428271173711138
277200,0.02647606491212335
278100,0.027549720711237066
279000,0.010401066191898208
279900,0.0051852314812835653
280800,0.010075993345450118
281700,0.0098903330767298181
282600,0.0097029217369660054
283500,0.0097814911284627836
284400,0.0049665294457443467
285300,0.0087181712958801436
286200,0.0070985856435680627
287100,0.0077754790763617165
288000,0.0048403351971599892
288900,0.01606061722345805
289800,0.015289473795862454
290700,0.014028607888674185
291600,0.014543252139880468
292500,0.014577771064094622
293400,0.015406044265745676
294300,0.0076440445958119337
295200,0.0069715135037204503
296100,0.0074706517313625764
297000,0.0070856459189491319
297900,0.0065172377110722986
298800,0.0026352574274612342
299700,0.005920970964254737
300600,0.004347567093035758
301500,0.0042956673417734095
302400,0.0028208937681048238
303300,0.002298792297081062
304200,0.0026245717958165893
305100,0.42668500029277207
306000,1.0285088590422438
306900,1.0377173710409342
307800,1.0385337942345561
308700,1.0373147947533548
309600,1.0448369817735697
310500,1.0387360333897397
311400,1.0417402604092121
312300,1.0466337054536914
313200,1.0475556097375347
314100,1.0412343120064746
315000,1.041014222187842
315900,1.0401128945959237
316800,1.0360430249946364
317700,0.85926558441593026
318600,1.0101075103332289
319500,0.28609666280364893
320400,0.007467097277784697
321300,0.0068792315465816649
322200,0.017006648167303729
323100,0.0051020918978541812
324000,0.0055044064529216471
324900,0.0054824636911823005
325800,0.0089556957427952832
326700,0.0050285352655869402
327600,0.0035929051221520042
328500,0.0024014255617378511
329400,0.010309698459372203
330300,0.0097914593057288456
331200,0.0096642472354691381
332100,0.0095807182602879216
333000,0.010730847493635235
333900,0.010272302472801951
334800,0.0096440625287235945
335700,0.0081573220409459496
336600,0.0094157842656378554
337500,0.0069146809538286561
338400,0.009271242354957453
339300,0.0063856238090696255
340200,0.006680969480756244
341100,0.0087957384862191249
342000,0.0097342741856818391
342900,0.0098638420308343605
343800,0.013073293850493949
344700,0.010810976910399141
345600,0.0082747653634587595
346500,0.014970694813697085
347400,0.013111596088670817
348300,0.013791575824113441
349200,0.0099634298416025613
350100,0.013319874214424193
351000,0.012265171682804802
351900,0.0087117495130291361
352800,0.01023942968853849
353700,0.0093640828305534204
354600,0.010588292296897377
355500,0.0072239813771170797
356400,0.0066392422352566337
357300,0.0051605802391003451
358200,0.0055875092608027371
359100,0.0057054064963128481
360000,0.0059601538246682991
360900,0.0072842635072977646
361800,0.0068836084219540267
362700,0.0068619412966307337
363600,0.0044697960778730811
364500,0.0043380197698002377
365400,0.0079081998798315456
366300,0.0079966128267686468
367200,0.0078807874114397609
368100,0.010864632590507675
369000,0.0047739799323306079
369900,0.36212947865711625
370800,1.7328780430776773
371700,1.7321373538168026
372600,1.7331239205199338
373500,1.7332411941228745
374400,1.733335391490326
375300,1.7334583489035076
376200,1.7348552242773219
377100,1.7338647044610183
378000,1.7333222721706478
378900,1.7429601234851497
379800,1.7431854860658922
380700,1.7337847214015492
381600,1.7334765250885207
382500,1.7333528011046244
383400,1.734428279227533
384300,1.7348113852013538
385200,1.7350740766797845
386100,0.66997539666081851
387000,0.85123336763901869
387900,1.7388176459107019
388800,1.7244747419791724
389700,1.7345143595099077
390600,1.7344303532641483
391500,1.7350774869072432
392400,1.791542686091079
393300,1.7340590114643852
394200,1.7343656804656362
395100,1.9863155619841422
396000,1.9865838718408995
396900,1.9381935920540849
397800,1.9377645990266772
398700,2.0236591795119927
399600,2.0243613591258423
400500,1.6938280399161458
401400,1.6804039722658788
402300,1.6805044067474872
403200,0.88159432950985472
404100,0.66645380845806446
405000,0.89415218297455934
405900,0.89534835378014954
406800,0.89232832156012509
407700,0.60929958373733395
408600,0.025391332929960403
409500,0.020140243642607678
410400,0.020333485519069345
411300,0.014448883119853137
412200,0.0062621782036746173
413100,0.0081739038751377849
414000,0.0076813778931318442
414900,0.0078083981121877238
415800,0.0090745581788419308
416700,0.0065002155157979219
417600,0.0081122270364881004
418500,0.0067643645020557756
419400,0.003869695022040764
420300,0.0038893740174496963
421200,0.0020238190971613684
422100,0.0056589768109959696
423000,0.0051239815895654317
423900,0.0056282987656746108
424800,0.0053845411033937793
425700,0.0054356272091717712
426600,0.0049998784075246236
427500,0.004726449141131869
428400,0.0082654326918670459
429300,0.0060711777361056613
430200,0.004069377090500436
431100,0.0037058196737163769
432000,0.0055679022224198703
432900,0.005415361287133433
433800,0.0047273547610859811
434700,0.0056936906846385242
435600,0.0049506645855213575
436500,0.0048044045047172593
437400,0.0033174534721002779
438300,0.0053421110645088671
439200,0.0054441869831882775
440100,0.0056662830385529597
441000,0.0053186965692617258
441900,0.0049564109450152289
442800,0.0055003522833459578
443700,0.0052125308236886858
444600,0.0037779162849615354
445500,0.0054506688608062116
446400,0.0057830714091173145
447300,0.0059346814767367306
448200,0.0054098268504541875
449100,0.0053021811686449708
450000,0.0039895170723165362
450900,0.0050230825715547964
451800,0.0045289667397684207
452700,0.0048093424632142901
453600,0.0053993469509375546
454500,0.0099648138495158044
455400,0.023890919398897995
456300,0.098256856625261374
457200,0.8762869607053102
458100,1.7206642955032079
459000,1.7218548944521346
459900,1.7213509123547874
460800,1.7699299820182612
461700,1.7693870426538822
462600,1.7693268487541705
463500,1.7676298458503124
464400,0.43138861828221731
465300,0.47807421917430892
466200,0.48243264499253313
467100,0.47863024334142124
468000,0.47841528564193864
468900,0.47709624759765196
469800,0.47556468466169244
470700,0.4764646433514414
471600,0.47615631000682068
472500,0.48407013287488843
473400,0.46652321853579015
474300,0.32344335807854724
475200,0.25661190458936167
476100,0.40239284716968438
477000,0.44224980071411868
477900,0.45065836646575591
478800,0.44249122891670456
479700,0.44507022019732101
480600,0.51345813136800189
481500,1.1315928321113482
482400,1.2781910906888565
483300,2.0952826530636397
484200,2.0993183803307662
485100,2.1008983405459754
486000,2.1147360611539252
486900,3.7661623111781379
487800,3.7666269317682826
488700,4.3986811567189594
489600,3.821631945185064
490500,3.6485622188707474
491400,3.6529115415792122
492300,3.6533146726122032
493200,2.2192965057989764
494100,1.8247408205041717
495000,1.8237753330593895
495900,1.8271171583429955
496800,1.8261433895247605
497700,1.8274371581338851
498600,1.8262759165585278
499500,1.8258843059428105
500400,0.70497439849265253
501300,0.0052769121671472647
502200,0.0056893763126739721
503100,0.0080518072264337652
504000,0.0087129844189409132
504900,0.0081853223312405229
505800,0.0083720506403138339
506700,0.014667240992402818
507600,0.0089229140565028273
508500,0.0083593945814177742
509400,0.0082498374848738038
510300,0.0081490311288319912
511200,0.0056015445410452312
512100,0.004136695463509363
513000,0.0070696264404800785
513900,0.0043480676506158326
514800,0.007201318143757466
515700,0.0087350331385983963
516600,0.013472262353950278
517500,0.0040592682249349019
518400,0.015470532531941748
519300,0.0030120071352783963
520200,0.0062259693223900223
521100,0.0066004344492852154
522000,0.0036462699143112076
522900,0.0042846650159349998
523800,0.0042460265654313102
524700,0.0098620350153949092
525600,0.0075852184573247244
526500,0.011108767194263871
527400,0.0036207482784876318
528300,0.0075877767475606497
529200,0.0049410614389944251
530100,0.0077971762541842096
531000,0.0039305692268597394
531900,0.0051175561566784997
532800,0.0085129753400291167
533700,0.003160422540887383
534600,0.0042646772123696355
535500,0.005804439570100144
536400,0.0042231976716368101
537300,0.0046301367202856453
538200,0.004869888717790552
539100,0.0049810896437256511
540000,0.0070497870831762533
540900,0.007083491389103632
541800,0.61846544427901673
542700,2.0790753114686611
543600,2.0793393654999743
544500,2.0794474326281742
545400,2.0734427000595539
546300,1.9894737324901013
547200,2.331712768582332
548100,2.330592256847531
549000,2.330866338580575
549900,2.3308776025173965
550800,2.3306274897879966
551700,2.3347036409887423
552600,2.3332553398480447
553500,2.3274153536393269
554400,2.3271502146843308
555300,2.3266019658774133
556200,2.3279232286082907
557100,2.3252388294818536
558000,2.053782191979165
558900,2.0506081627762573
559800,1.3813174020034449
560700,1.1731394545563063
561600,0.41020820665816526
562500,0.40827964656640658
563400,0.24013164086425517
564300,0.23964119939369766
565200,0.23894746513996187
566100,0.24033319975593553
567000,0.23740895455789091
567900,0.23596024886597872
568800,0.23777300945921642
569700,0.17775997048920511
570600,0.17731909490485268
571500,0.17843102323518062
572400,0.17561128610265567
573300,0.43293553024653442
574200,0.43145029063786589
575100,0.57908003317765866
576000,0.70319713073444734
576900,1.1666760292444978
577800,0.41280241017950053
578700,0.0078440460349068122
579600,0.0070717329383393774
580500,0.0062171121542275234
581400,0.0065165282764735113
582300,0.0075205507686915904
583200,0.00648902972589337
584100,0.0070854675522739104
585000,0.0064983231701355049
585900,0.0073615485376052926
586800,0.0080849369599251715
587700,0.0023941018150478045
588600,0.0027798483750197745
589500,0.0025224584605216781
590400,0.0022291256380799485
591300,0.0022947156922455214
592200,0.005856783601064384
593100,0.0052864175124628775
594000,0.00387532337448595
594900,0.0038665414608390247
595800,0.0063873248915197372
596700,0.0045759256423954795
597600,0.0054666388337686247
598500,0.0043730758408233377
599400,0.0058811682242405228
600300,0.0054951131739548759
601200,0.0051101508103923495
602100,0.0086716818660015869
603000,0.004988028157850842
603900,0.0056653088341565034
